wavelength,flux
5141.256804616936,823.668342611661
5141.265849151204,822.3604719291826
5141.277797893724,820.5878445820224
5141.286842427992,819.5630398035277
5141.295803984883,819.0750505461435
5141.30783570478,819.4589668165238
5141.316797261668,820.485551414569
5141.328828981566,822.6240829023795
5141.337790538454,824.5247945895092
5141.34982225835,827.196020397671
5141.358783815239,829.1072063904521
5141.370815535135,831.4781240432234
5141.379777092022,833.0334285906226
5141.388821626289,834.3970863648361
5141.400770368803,835.7639848354522
5141.409814903069,836.3960899242367
5141.421763645584,836.5957245496884
5141.430808179848,836.1989247605085
5141.4427569223635,834.8535704626934
5141.451801456627,833.0435724775755
5141.460763013514,830.4105689140017
5141.472794733406,825.131225136011
5141.48175629029,819.7240500110433
5141.493788010182,810.4687501892636
5141.502749567066,802.583699912788
5141.514781286956,791.8421547070577
5141.523742843841,784.9132637944173
5141.535774563731,778.6130576746532
5141.544736120615,776.9270070375188
5141.553780654876,778.0081897431148
5141.565729397385,783.0110724505913
5141.5747739316475,788.6046546615745
5141.5867226741575,796.4751766744016
5141.595767208418,801.7241499572723
5141.607715950928,806.6647452511877
5141.616760485187,808.8113185161927
5141.6257220420675,809.9707318176248
5141.637753761956,811.0820068234545
5141.646715318837,812.4446209756366
5141.658747038722,815.9177204710078
5141.6677085956035,819.8877191054687
5141.679740315488,826.7361167487877
5141.688701872369,832.3542360142934
5141.700733592253,839.7162044090104
5141.709695149131,844.4977665432285
5141.718656706012,848.4603664818143
5141.730688425894,852.3774284752928
5141.739649982773,854.3683125470751
5141.751681702656,856.0494854027822
5141.760643259534,856.7541089404965
5141.772674979417,857.1829995316351
5141.781719513672,857.2251815035655
5141.790681070551,857.0974631386015
5141.802712790431,856.6995241222276
5141.811674347307,856.2128638709144
5141.823706067188,855.1232515612392
5141.832667624065,853.8148387887991
5141.844699343944,851.0917862356497
5141.853660900821,848.2926818381336
5141.8656926207,843.6855153481933
5141.874654177575,840.0468402660077
5141.8836157344485,836.6682768960496
5141.895647454328,833.2348986228744
5141.9046090112015,831.7550366467137
5141.9166407310795,831.0223090760891
5141.9256022879545,830.9116048682689
5141.937634007831,830.2062177555467
5141.946595564706,828.3047126229914
5141.958627284579,822.1847256350479
5141.967588841454,813.1177983353424
5141.976633375703,798.0560798474676
5141.98866509558,764.2847013305168
5141.997626652451,726.4903472250556
5142.009658372325,656.6893041143683
5142.018619929198,592.96895304555
5142.030651649072,498.48087013954563
5142.039613205941,429.33212626028325
5142.048574762814,367.3423500308922
5142.060606482686,303.74123136987606
5142.0695680395565,275.6443597757399
5142.081599759428,266.33512935415655
5142.090561316299,281.0038788894212
5142.102593036168,328.9559339005756
5142.111554593039,382.96047319977066
5142.12358631291,472.5274670671909
5142.13254786978,546.0675068535876
5142.141592404026,618.3531200294941
5142.153541146517,702.5904618795656
5142.162585680763,752.6579630340703
5142.174534423254,799.3920877031578
5142.1835789575,821.5362267158886
5142.195610677368,838.3043040837063
5142.2045722342355,844.8185572185649
5142.213533791101,848.6112166607521
5142.225565510969,852.001053931341
5142.234527067836,854.2863535345349
5142.246558787702,857.7446246747328
5142.255520344567,860.6192341885599
5142.267552064433,864.5234741515061
5142.276513621299,866.9918960900375
5142.288545341164,868.8337265094592
5142.2975068980295,868.4279084266859
5142.306551432272,865.8865149713251
5142.318500174758,858.8094670997506
5142.327544709001,850.7898810423837
5142.339493451486,837.9548181724642
5142.348537985728,828.3503543630031
5142.360486728212,818.6443940909165
5142.369531262454,815.2801288551085
5142.378492819315,815.9500761194886
5142.390524539179,822.5132197239818
5142.399486096041,830.0966427528547
5142.411517815902,841.277203983058
5142.420479372763,848.7079822429935
5142.432511092622,856.4373886911529
5142.441472649484,860.5053579551115
5142.453504369344,864.53730014339
5142.4624659262045,867.0707958151856
5142.471510460443,869.580145384042
5142.483459202924,872.9015662229281
5142.492503737163,875.2559324215134
5142.504452479642,877.6326623671446
5142.51349701388,878.4739675406985
5142.52544575636,877.6935426069651
5142.534490290595,875.2673550481635
5142.5464390330735,869.2415337553648
5142.555483567311,862.6244577581454
5142.564445124169,854.8691615613734
5142.576476844026,843.8402981223322
5142.5854384008835,836.4924618252862
5142.597470120738,829.3161046751511
5142.6064316775955,826.5401629097162
5142.618463397449,825.9517076867712
5142.627424954306,827.1074829311038
5142.6364694885415,828.9171537087748
5142.648418231015,831.4342192781695
5142.65746276525,833.2419814037114
5142.6694115077225,835.6405371760862
5142.678456041958,837.6266482663485
5142.69040478443,840.1809013305575
5142.699449318665,841.4281976870476
5142.7113980611375,840.4896785591026
5142.72044259537,836.1665597653263
5142.729404152225,827.2122858208903
5142.7414358720725,804.5926926734213
5142.750397428927,777.9227136091006
5142.762429148777,726.4396249182902
5142.7713907056295,677.1019666631028
5142.783422425479,599.1123895497885
5142.7923839823325,537.2980008707217
5142.801428516562,475.9046493537576
5142.813377259032,403.58584471180745
5142.822421793261,358.55680760177415
5142.834370535731,314.0711816136936
5142.8434150699595,290.91355916474254
5142.8553638124295,272.4116406470373
5142.864408346657,266.62598898933896
5142.876357089124,270.15615734454485
5142.885401623354,282.83940528398284
5142.894363180203,305.1013485059895
5142.906394900048,352.0827560665478
5142.915356456897,398.9302741907145
5142.927388176742,474.3218349344398
5142.936349733591,534.6602727240037
5142.948381453434,613.9899036117588
5142.957343010282,666.4043429576355
5142.9693747301235,723.5632672622328
5142.978336286973,754.6303107470685
5142.987380821199,776.5417463449353
5142.999329563662,791.7845688788948
5143.008374097889,793.4045097007049
5143.0203228403525,781.8776960027067
5143.0293673745755,761.1600269758037
5143.041316117038,716.7947059702278
5143.050360651261,669.8600897289306
5143.059322208108,614.7382141223281
5143.071353927948,532.9935567955094
5143.080315484793,473.26529498162216
5143.092347204632,404.01850454138065
5143.101308761477,366.2614989590884
5143.1133404813145,337.70840967997765
5143.122302038159,332.57550274388024
5143.1343337579965,342.55974290012927
5143.143295314839,357.0935160716437
5143.152339849062,372.6639046132527
5143.164288591521,386.3607966711724
5143.173333125742,386.64880939723554
5143.185281868198,370.55973736295954
5143.1943264024185,345.9537905556763
5143.206275144875,301.9513453888644
5143.215319679095,263.8859037624253
5143.224281235937,226.55725055400484
5143.236312955771,182.15249115011835
5143.245274512613,156.41766609846476
5143.257306232446,134.26336580899113
5143.266267789287,128.0297263038157
5143.278299509119,134.64169703481804
5143.28726106596,151.35009263274216
5143.299292785791,191.21648422536637
5143.308254342632,233.77965209787578
5143.317298876848,287.57135253528776
5143.329247619302,370.9776725418376
5143.338292153519,439.894685909616
5143.35024089597,530.0233870423388
5143.359285430188,593.3792556408039
5143.371234172638,664.7864652694321
5143.380278706855,708.3458980231202
5143.389240263692,742.3472250193714
5143.401271983521,775.254654992352
5143.410233540359,791.916397515011
5143.422265260187,806.5401672554522
5143.431226817022,813.6488908267119
5143.44325853685,821.2516234079294
5143.452220093686,827.3490314347384
5143.4642518135115,838.1437011896171
5143.473213370347,848.4901629845241
5143.482257904561,860.6252521874632
5143.494206647009,877.6673966321155
5143.503251181222,890.1564832442575
5143.515199923669,904.4893041980355
5143.524244457882,913.2818200992596
5143.536193200326,922.0846551011775
5143.545237734539,926.9205837966941
5143.5571864769845,931.1974396401143
5143.566231011197,932.8505999159548
5143.575192568029,932.8700244466065
5143.587224287851,929.4880961510418
5143.5961858446835,923.7975680008957
5143.608217564505,911.2328390037063
5143.617179121337,898.66252445623
5143.629210841158,879.4401681089167
5143.63817239799,865.8861622199255
5143.6472169322,855.2881514130985
5143.659165674641,849.3533283161139
5143.668210208851,852.4374052312725
5143.680158951291,865.8246207133286
5143.6892034855,881.3434810705122
5143.70115222794,904.6108536373803
5143.7101967621475,921.774833711066
5143.722145504588,940.8299584484589
5143.731190038795,951.7833028039178
5143.7401515956235,959.6673737685704
5143.7521833154415,966.5582398777885
5143.761144872271,969.7371549062626
5143.773176592086,972.4356427992878
5143.782138148914,973.7707294361875
5143.794169868729,975.082582130298
5143.803131425558,975.8360643134808
5143.812175959762,976.4260978600448
5143.824124702199,976.8582389647444
5143.833169236404,976.77197896077
5143.845117978839,975.8299156163421
5143.854162513044,974.25865600737
5143.86611125548,970.9207398534161
5143.875155789683,967.4479899104427
5143.887104532117,962.1351357741592
5143.8961490663205,958.0677385538139
5143.905110623145,954.628681870958
5143.917142342957,951.8376621182025
5143.926103899782,951.6075890694767
5143.938135619593,953.9882426391281
5143.947097176416,957.4213376674359
5143.9591288962265,963.1366688783726
5143.968090453049,966.9963164330435
5143.977134987251,969.2182576562984
5143.989083729682,967.3374559744603
5143.998128263883,960.5031482085576
5144.010077006312,943.1413200062528
5144.019121540513,923.7407430335895
5144.031070282942,893.4786202481052
5144.040114817143,870.7402243670745
5144.052063559571,848.1496318135357
5144.061108093771,840.7932727473114
5144.070069650592,843.4382098408456
5144.082101370396,861.8414426108948
5144.091062927218,883.1706925309189
5144.103094647023,915.5722521114515
5144.112056203842,937.8877439882781
5144.124087923648,961.2942510219094
5144.133049480467,972.5375525124318
5144.145081200271,979.7257921518693
5144.154042757091,980.0701846938648
5144.163087291286,976.8809447583428
5144.175036033711,968.509584994062
5144.184080567907,959.8570642892535
5144.196029310331,947.3537997275782
5144.205073844527,938.5829304434171
5144.21702258695,930.4415185351921
5144.226067121146,928.1570627413593
5144.235028677962,929.5153271817675
5144.247060397763,936.387708635634
5144.2560219545785,943.8925220069661
5144.268053674378,954.9999573766715
5144.277015231195,962.7106749343403
5144.289046950994,971.5202878809187
5144.29800850781,976.8915530028966
5144.310040227607,983.099523363618
5144.319001784424,987.3053520270587
5144.327963341238,991.386357470911
5144.339995061036,996.570707236637
5144.348956617848,1000.1115929681513
5144.360988337646,1004.1190495849834
5144.370032871838,1006.4266526179653
5144.381981614254,1008.3746390079679
5144.391026148446,1008.985491430486
5144.399987705258,1008.9247754271073
5144.412019425053,1008.0487310615815
5144.420980981866,1007.1273044695278
5144.43301270166,1006.0620429003907
5144.441974258472,1005.7255402562391
5144.454005978266,1006.1504515680602
5144.462967535077,1007.1080122113933
5144.4749992548695,1009.0303339748659
5144.483960811681,1010.6905257116903
5144.492922368491,1012.3858086206213
5144.504954088283,1014.5394565678321
5144.513915645092,1016.0449419987903
5144.525947364885,1017.9814805547763
5144.534908921693,1019.441829134683
5144.546940641484,1021.4613311361552
5144.5559021982945,1023.0263408560318
5144.56494673248,1024.6125860762284
5144.576978452269,1026.6808647792816
5144.585940009079,1028.1355242375682
5144.597971728866,1029.9349162180292
5144.606933285674,1031.127900497621
5144.618965005463,1032.5065888671916
5144.627926562272,1033.3239424392996
5144.639958282057,1034.0596455854622
5144.6489198388645,1034.2667344116055
5144.65788139567,1034.1294111542115
5144.6699131154555,1033.3807758029604
5144.678874672262,1032.4769344015297
5144.690906392049,1031.055986379533
5144.699867948855,1030.1285897606454
5144.71189966864,1029.506524764664
5144.7208612254435,1029.7468486331825
5144.732892945229,1031.0969647565914
5144.741854502035,1032.756819505493
5144.750899036215,1034.7256595838937
5144.762847778621,1037.329626890401
5144.771892312802,1038.9625440518
5144.783924032586,1040.384277606743
5144.792885589387,1040.7782632434648
5144.8049173091695,1040.2996518063173
5144.813878865973,1039.074683170851
5144.822840422776,1036.8903819036505
5144.834872142556,1032.0104847898276
5144.843833699358,1026.705363652647
5144.8558654191365,1017.2035496836712
5144.86482697594,1008.7801503528451
5144.876858695719,996.7118535257109
5144.88582025252,988.23185430983
5144.8978519723,978.6179067033254
5144.9068135291,972.9676601384792
5144.915858063278,967.8448411216671
5144.9278068056765,959.4687962082505
5144.936851339855,949.8251042357871
5144.948800082255,930.2626695762398
5144.957844616431,910.4740475538703
5144.9697933588295,880.9160575553899
5144.978837893007,860.3170928820057
5144.987799449806,845.4615655727157
5144.99983116958,839.4360549908645
5145.0087927263785,846.975352742138
5145.020824446155,871.2339889357297
5145.029786002951,895.6494488689312
5145.041817722725,929.2559064340937
5145.050779279522,949.4499980770478
5145.062810999295,964.8156547841936
5145.071772556091,966.2041289112209
5145.080817090265,960.0204874394851
5145.09276583266,945.1183613412167
5145.101810366833,933.5721594022596
5145.1137591092265,924.9864899711407
5145.1228036434,926.749029641191
5145.134752385794,940.9929017905109
5145.143796919965,958.8675339055
5145.15275847676,979.7621362463137
5145.16479019653,1007.750108344091
5145.173751753324,1025.2160970034251
5145.185783473094,1042.0180696963932
5145.194745029887,1049.2677393127092
5145.206776749656,1053.1286860436683
5145.215738306448,1052.8724705570748
5145.227770026216,1050.209377301657
5145.236731583009,1047.7025680367462
5145.245776117177,1045.5224381155876
5145.257724859566,1044.047336864961
5145.266769393736,1044.2694195978268
5145.278718136126,1046.014475446392
5145.287762670293,1047.848335770864
5145.299711412681,1049.6131630918767
5145.30875594685,1049.4618304271305
5145.320704689237,1046.1111254932177
5145.329749223405,1040.5081586985104
5145.338710780195,1032.0964140178646
5145.350742499957,1015.7016239614234
5145.359704056748,999.4434428866075
5145.371735776511,971.3276541601579
5145.380697333299,945.9027128043678
5145.392729053062,907.127937740081
5145.4016906098495,877.8329662653356
5145.410735144017,851.6271764007262
5145.422683886401,829.159138587189
5145.431728420565,825.8903320853216
5145.443677162948,841.9483449920542
5145.452721697113,868.140525476909
5145.464670439495,913.2806857872596
5145.473714973659,949.2652627042114
5145.485663716041,990.1269224894045
5145.494708250204,1012.6371835275697
5145.503669806991,1026.923164462189
5145.51570152675,1035.781130090034
5145.524663083535,1037.3768170822125
5145.536694803292,1036.62415144231
5145.5456563600765,1035.6925972838728
5145.557688079833,1034.8318027758867
5145.566649636617,1034.3681442082047
5145.57569417078,1033.7620811886075
5145.587642913158,1032.7092565638447
5145.596687447319,1032.1864103413247
5145.608636189696,1033.0811774157164
5145.617680723856,1035.8438185290681
5145.629629466234,1042.6704267846258
5145.6386740003945,1050.0137462572404
5145.650622742771,1061.0530992475324
5145.65966727693,1069.2769407942935
5145.6686288337105,1076.25148351287
5145.680660553464,1082.506989873304
5145.689622110245,1083.9921765792537
5145.701653829999,1079.7887568070978
5145.710615386777,1070.1871660466381
5145.72264710653,1044.2894232004721
5145.73160866331,1012.8374373920858
5145.740653197468,968.8304613074405
5145.75260193984,894.073938088799
5145.761646473998,828.9469715063701
5145.77359521637,744.5284798465909
5145.782639750525,691.4190500455759
5145.794588492898,649.3425446921099
5145.803633027055,644.7607005272832
5145.815581769425,674.7534426663865
5145.824626303581,720.6298978873953
5145.833587860358,777.8690664169152
5145.8456195801045,861.1359183011871
5145.854581136881,919.1424924456196
5145.866612856629,984.1440093682958
5145.875574413406,1020.6147982885975
5145.887606133151,1054.9617098774202
5145.896567689928,1071.7466939867945
5145.908599409672,1086.1949581620593
5145.917560966448,1092.902153843468
5145.926605500602,1097.4413228066737
5145.938554242967,1101.1159082037339
5145.947598777121,1102.7118581268328
5145.959547519487,1103.729743443674
5145.9685920536385,1103.8679584452193
5145.980540796006,1103.3981437166865
5145.989585330155,1102.6275907948277
5145.998546886929,1101.592779942448
5146.0105786066715,1099.8488005708032
5146.019540163445,1098.3298277713914
5146.031571883186,1095.9720924740552
5146.0405334399575,1093.9874378954498
5146.052565159699,1091.0756832147372
5146.061526716471,1088.9144760925867
5146.07355843621,1086.4737211658994
5146.082519992982,1085.3975010829054
5146.091564527131,1085.2593535701635
5146.103513269492,1086.744216687489
5146.112557803641,1089.1089542106401
5146.1245065460025,1093.3605051015504
5146.133551080147,1097.0106948873204
5146.145499822509,1101.6426981907757
5146.154544356657,1104.6496843268776
5146.163505913427,1107.0045039529489
5146.175537633163,1109.1423433347768
5146.184499189931,1110.0802873373445
5146.196530909667,1110.7279288714092
5146.205492466437,1110.9425743473464
5146.21752418617,1111.0442639073117
5146.226485742939,1111.0050385907698
5146.238517462674,1110.6747607802197
5146.247479019441,1110.097759043311
5146.256523553586,1109.120361904707
5146.268472295943,1107.2056805935501
5146.277516830088,1105.366349225836
5146.28946557244,1102.781560952795
5146.298510106585,1100.966811834765
5146.31045884894,1099.0597824867305
5146.3195033830825,1097.9680356647816
5146.328464939848,1096.93609145111
5146.34049665958,1094.8148706155205
5146.349458216345,1091.8829784783209
5146.361489936075,1084.5998970748706
5146.370451492839,1075.6720964214128
5146.382483212569,1056.9774514163987
5146.391444769333,1036.9270370105571
5146.403476489062,999.8252762861738
5146.412438045824,964.6208862633647
5146.421482579965,923.3449699245461
5146.433431322316,865.0720453890032
5146.442475856456,823.417286876422
5146.454424598806,781.9126451275787
5146.463469132947,766.8869443292839
5146.475417875296,773.3467012276876
5146.484462409434,797.9749753879355
5146.496411151783,848.9811191262716
5146.505455685921,895.018472334691
5146.5144172426835,940.1018976303861
5146.526448962408,992.8550967986073
5146.535410519167,1023.0249183088685
5146.547442238891,1051.0192453837017
5146.556403795651,1063.710280160032
5146.568435515374,1072.0854342988207
5146.577397072134,1072.8770973680814
5146.5864416062705,1069.1542495298752
5146.598390348617,1057.6875205810586
5146.607434882752,1044.6428249448102
5146.619383625099,1024.6308485006855
5146.6284281592325,1010.0695641404027
5146.640376901576,996.1314106469546
5146.649421435713,991.6935954519919
5146.661370178053,994.1065870546786
5146.670414712188,1000.4553169257729
5146.679376268945,1007.6321884243341
5146.691407988666,1013.2889046955736
5146.700369545421,1010.6923076495891
5146.71240126514,993.106644781085
5146.721362821896,967.242341340743
5146.733394541614,912.4858933275713
5146.742356098371,856.9683031289449
5146.751400632502,789.0676663345829
5146.763349374842,687.4490750365311
5146.772393908974,607.1074588026031
5146.784342651313,508.37522991278274
5146.793387185445,445.8148686910909
5146.805335927782,387.73581426567654
5146.814380461914,365.7854733922261
5146.82632920425,368.1199881127329
5146.8353737383795,394.5002042170009
5146.844335295134,440.09728701059817
5146.856367014848,528.6668299150384
5146.8653285716,608.983961741145
5146.877360291314,725.5723438489878
5146.886321848066,809.6943484008523
5146.898353567777,909.0535187764859
5146.907315124528,967.9212773590755
5146.9162766812815,1013.1174676844947
5146.928308400992,1054.227426624006
5146.937269957742,1073.4566958719195
5146.949301677454,1088.8999326688308
5146.958346211581,1095.6588878215973
5146.970294953913,1101.2673414118806
5146.979339488041,1104.393531783844
5146.9912882303715,1107.8784499072133
5147.000332764499,1109.8764560627642
5147.0092943212485,1110.4973398744146
5147.0213260409555,1107.0860471656881
5147.030287597704,1099.7515604053976
5147.042319317412,1081.8461134978866
5147.0512808741605,1063.0863571433408
5147.0633125938675,1033.9542557122809
5147.072274150615,1013.4185407066855
5147.08430587032,993.7117475619708
5147.093267427067,988.2388414455347
5147.102228983814,991.7168019089304
5147.114260703521,1008.3415155973183
5147.123222260266,1026.78264841369
5147.13525397997,1053.8172739644253
5147.144215536716,1072.7918450293341
5147.156247256419,1094.1143135130806
5147.165291790542,1106.8274006409818
5147.174253347286,1116.979414236791
5147.1862850669895,1127.6622785486156
5147.195246623734,1133.8609320605156
5147.207278343436,1140.0507070187198
5147.216239900181,1143.0860667353377
5147.228271619882,1145.2121515607175
5147.2372331766255,1145.6248832655024
5147.249264896325,1145.250710230918
5147.258226453068,1144.7785359266722
5147.2671880098105,1144.5254281116875
5147.279219729512,1144.9289889390711
5147.288181286254,1145.9129766744945
5147.300213005952,1148.0478011934147
5147.3091745626925,1150.0690748196075
5147.321206282392,1152.8880327889601
5147.3301678391335,1154.7697838767715
5147.339212373252,1156.2132161226268
5147.351161115572,1157.0750135802741
5147.360205649688,1156.733827463238
5147.372237369386,1154.707457735043
5147.381198926126,1152.00835049745
5147.393230645823,1146.9735026747128
5147.40219220256,1142.6322566976826
5147.414223922257,1137.0428934606339
5147.423185478994,1133.982112828602
5147.4321470357345,1132.580075726298
5147.444178755428,1134.0350644140885
5147.453140312166,1137.633064215395
5147.465172031861,1145.1588189398408
5147.4741335885965,1151.850547654035
5147.48616530829,1160.9550122599485
5147.495126865028,1166.9968004856728
5147.50417139914,1172.0357220459148
5147.516120141457,1176.9568545691507
5147.525164675569,1179.429182187668
5147.537113417883,1181.3971139354874
5147.546157951997,1182.1906623466714
5147.5581066943105,1182.733845166196
5147.5671512284225,1183.0255366217602
5147.579099970736,1183.5625036543265
5147.588144504846,1184.219666583477
5147.597106061581,1185.1249292828138
5147.60913778127,1186.679411461924
5147.618099338005,1187.9586016919407
5147.630131057693,1189.651830384748
5147.639092614426,1190.7596171052562
5147.651124334114,1191.9150347556542
5147.660085890846,1192.4568689824498
5147.672117610534,1192.6421043157854
5147.681079167265,1192.2566951221766
5147.6901237013735,1191.204929930615
5147.7020724436825,1188.1643166095532
5147.711116977793,1183.724253746874
5147.7230657201,1172.400966800923
5147.73211025421,1157.2285586684966
5147.7440589965145,1123.3663880673785
5147.753103530624,1084.602640701107
5147.762065087353,1033.8331678814054
5147.774096807038,948.9888844811837
5147.783058363768,880.3666978356877
5147.795090083451,794.438400211315
5147.804051640179,746.6191820515951
5147.816083359863,717.5388890733693
5147.825044916591,726.4292810890508
5147.837076636272,776.7519068870414
5147.846038193001,834.4421197320635
5147.855082727106,901.5593725951821
5147.867031469409,988.3159958479237
5147.876076003514,1044.6936471473512
5147.888024745816,1100.6128081666318
5147.897069279921,1128.9441847907794
5147.909018022223,1151.1343628511327
5147.918062556327,1159.1254974093424
5147.9270241130525,1161.128690331585
5147.9390558327295,1154.9224107252721
5147.948017389457,1143.188551411636
5147.960049109134,1116.6883827258926
5147.969010665859,1089.4929654314396
5147.981042385536,1045.8145446256135
5147.990003942261,1012.20155803584
5148.002035661938,973.0302953429373
5148.010997218661,953.5245535907375
5148.020041752761,945.3036308407186
5148.03199049506,953.2554893726534
5148.04103502916,972.0566290697216
5148.0529837714585,1007.6183409186401
5148.062028305558,1038.1492498218954
5148.073977047855,1076.3995461097772
5148.083021581953,1100.8548717818273
5148.091983138676,1119.8122034959104
5148.104014858351,1136.7907423563847
5148.112976415071,1144.0390548632708
5148.125008134743,1148.721365915669
5148.133969691464,1150.2078256541183
5148.146001411135,1151.8801756058692
5148.154962967856,1154.047380131335
5148.166994687526,1158.914533744175
5148.1759562442485,1163.741671299266
5148.185000778344,1169.0242223630519
5148.196949520636,1175.2647295193199
5148.205994054733,1178.5072160655066
5148.217942797025,1180.0086917207648
5148.226987331122,1178.8787443929036
5148.238936073411,1174.778532464553
5148.247980607508,1169.9059686614046
5148.259929349798,1161.0133924266354
5148.268973883893,1151.257507728666
5148.27793544061,1137.2404633954086
5148.289967160277,1106.534452710613
